_id;qtd;userId;createdAt;__v
5d379cd353ddd95f95cbaa43;10;5d379cd353ddd95f95cbaa42;23/07/2019 23:48:35;0;
5d37b08b53ddd95f95cbaa4a;0;5d37b08b53ddd95f95cbaa49;24/07/2019 01:12:43;0;
5d37c34653ddd95f95cbaa51;10;5d37c34653ddd95f95cbaa50;24/07/2019 02:32:38;0;
5d37ce2a53ddd95f95cbaa58;0;5d37ce2a53ddd95f95cbaa57;24/07/2019 03:19:06;0;
5d37d83b53ddd95f95cbaa5b;0;5d37d83b53ddd95f95cbaa5a;24/07/2019 04:02:03;0;
5d3807c453ddd95f95cbaa5e;40;5d3807c453ddd95f95cbaa5d;24/07/2019 07:24:52;0;20/10/2020 13:32:02;
5d383b8f53ddd95f95cbaa71;0;5d383b8f53ddd95f95cbaa70;24/07/2019 11:05:51;0;
5d388d3153ddd95f95cbaa78;10;5d388d3153ddd95f95cbaa77;24/07/2019 16:54:09;0;
5d3897ac53ddd95f95cbaa7f;0;5d3897ac53ddd95f95cbaa7e;24/07/2019 17:38:52;0;
5d38a0d453ddd95f95cbaa86;0;5d38a0d453ddd95f95cbaa85;24/07/2019 18:17:56;0;
5d39b7a753ddd95f95cbaa8f;0;5d39b7a753ddd95f95cbaa8e;25/07/2019 14:07:35;0;
5d39ba6a53ddd95f95cbaa94;0;5d39ba6a53ddd95f95cbaa93;25/07/2019 14:19:22;0;
5d39cf4253ddd95f95cbaa97;0;5d39cf4253ddd95f95cbaa96;25/07/2019 15:48:18;0;
5d3a1a5a53ddd95f95cbaa9a;0;5d3a1a5a53ddd95f95cbaa99;25/07/2019 21:08:42;0;
5d3a474653ddd95f95cbaa9d;0;5d3a474653ddd95f95cbaa9c;26/07/2019 00:20:22;0;
5d3aa8ed53ddd95f95cbaaa1;0;5d3aa8ed53ddd95f95cbaaa0;26/07/2019 07:17:01;0;
5d3af61053ddd95f95cbaaac;0;5d3af61053ddd95f95cbaaab;26/07/2019 12:46:08;0;
5d3b106253ddd95f95cbaab0;0;5d3b106253ddd95f95cbaaaf;26/07/2019 14:38:26;0;
5d3b49f453ddd95f95cbaab3;0;5d3b49f453ddd95f95cbaab2;26/07/2019 18:44:04;0;
5d3b6b4153ddd95f95cbaab8;0;5d3b6b4153ddd95f95cbaab7;26/07/2019 21:06:09;0;
5d3cafcf53ddd95f95cbaac0;0;5d3cafcf53ddd95f95cbaabf;27/07/2019 20:10:55;0;
5d3ce45653ddd95f95cbaac3;0;5d3ce45653ddd95f95cbaac2;27/07/2019 23:55:02;0;
5d3d0a5253ddd95f95cbaac9;0;5d3d0a5253ddd95f95cbaac8;28/07/2019 02:37:06;0;
5d3ddecb53ddd95f95cbaace;1;5d3ddecb53ddd95f95cbaacd;28/07/2019 17:43:39;0;
5d3e038353ddd95f95cbaad1;0;5d3e038353ddd95f95cbaad0;28/07/2019 20:20:19;0;
5d3e91d653ddd95f95cbaade;0;5d3e91d653ddd95f95cbaadd;29/07/2019 06:27:34;0;
5d3f2c9053ddd95f95cbaaf9;0;5d3f2c9053ddd95f95cbaaf8;29/07/2019 17:27:44;0;
5d3f50bb53ddd95f95cbab00;0;5d3f50bb53ddd95f95cbaaff;29/07/2019 20:02:03;0;
5d3f605953ddd95f95cbab05;0;5d3f605953ddd95f95cbab04;29/07/2019 21:08:41;0;
5d403d2d53ddd95f95cbab17;0;5d403d2d53ddd95f95cbab16;30/07/2019 12:50:53;0;
5d407c7253ddd95f95cbab25;0;5d407c7253ddd95f95cbab24;30/07/2019 17:20:50;0;
5d40f1e153ddd95f95cbab48;0;5d40f1e153ddd95f95cbab47;31/07/2019 01:41:53;0;
5d4178b853ddd95f95cbab50;0;5d4178b853ddd95f95cbab4f;31/07/2019 11:17:12;0;
5d41af9a53ddd95f95cbab58;0;5d41af9a53ddd95f95cbab57;31/07/2019 15:11:22;0;
5d41c75453ddd95f95cbab5d;0;5d41c75453ddd95f95cbab5c;31/07/2019 16:52:36;0;
5d41da3053ddd95f95cbab60;0;5d41da3053ddd95f95cbab5f;31/07/2019 18:13:04;0;
5d41f16453ddd95f95cbab63;0;5d41f16453ddd95f95cbab62;31/07/2019 19:52:04;0;
5d42d69e53ddd95f95cbab69;0;5d42d69e53ddd95f95cbab68;01/08/2019 12:10:06;0;
5d42e7b353ddd95f95cbab7b;0;5d42e7b353ddd95f95cbab7a;01/08/2019 13:22:59;0;
5d42e7d553ddd95f95cbab7e;0;5d42e7d553ddd95f95cbab7d;01/08/2019 13:23:33;0;
5d43040053ddd95f95cbab81;0;5d43040053ddd95f95cbab80;01/08/2019 15:23:44;0;
5d4322eb53ddd95f95cbab84;0;5d4322eb53ddd95f95cbab83;01/08/2019 17:35:39;0;
5d43300953ddd95f95cbab8d;0;5d43300953ddd95f95cbab8c;01/08/2019 18:31:37;0;
5d44772053ddd95f95cbabae;140;5d44772053ddd95f95cbabad;02/08/2019 17:47:12;0;15/04/2021 10:31:29;
5d4493ae53ddd95f95cbabb9;0;5d4493ae53ddd95f95cbabb8;02/08/2019 19:49:02;0;
5d450b3953ddd95f95cbabc1;0;5d450b3953ddd95f95cbabc0;03/08/2019 04:19:05;0;
5d4565f253ddd95f95cbabcb;0;5d4565f253ddd95f95cbabca;03/08/2019 10:46:10;0;
5d45834053ddd95f95cbabd4;0;5d45834053ddd95f95cbabd3;03/08/2019 12:51:12;0;
5d46126853ddd95f95cbabd9;0;5d46126853ddd95f95cbabd8;03/08/2019 23:02:00;0;
5d46162b53ddd95f95cbabf6;0;5d46162b53ddd95f95cbabf5;03/08/2019 23:18:03;0;
5d470b8253ddd95f95cbac00;0;5d470b8253ddd95f95cbabff;04/08/2019 16:44:50;0;
5d472c9f53ddd95f95cbac0c;0;5d472c9f53ddd95f95cbac0b;04/08/2019 19:06:07;0;
5d472f2053ddd95f95cbac15;0;5d472f2053ddd95f95cbac14;04/08/2019 19:16:48;0;
5d4731a553ddd95f95cbac20;0;5d4731a553ddd95f95cbac1f;04/08/2019 19:27:33;0;
5d47330353ddd95f95cbac29;0;5d47330353ddd95f95cbac28;04/08/2019 19:33:23;0;
5d4769bb53ddd95f95cbac40;0;5d4769bb53ddd95f95cbac3f;04/08/2019 23:26:51;0;
5d4785dc53ddd95f95cbac45;0;5d4785dc53ddd95f95cbac44;05/08/2019 01:26:52;0;
5d478a9853ddd95f95cbac4b;0;5d478a9853ddd95f95cbac4a;05/08/2019 01:47:04;0;
5d481c8853ddd95f95cbac4e;0;5d481c8853ddd95f95cbac4d;05/08/2019 12:09:44;0;
5d48d98253ddd95f95cbac56;0;5d48d98253ddd95f95cbac55;06/08/2019 01:36:02;0;
5d4997ff53ddd95f95cbac65;0;5d4997ff53ddd95f95cbac64;06/08/2019 15:08:47;0;
5d49bf0453ddd95f95cbac70;0;5d49bf0453ddd95f95cbac6f;06/08/2019 17:55:16;0;
5d49c21a53ddd95f95cbac75;0;5d49c21a53ddd95f95cbac74;06/08/2019 18:08:26;0;
5d49c95953ddd95f95cbac7c;0;5d49c95953ddd95f95cbac7b;06/08/2019 18:39:21;0;
5d4a0d7953ddd95f95cbac8a;0;5d4a0d7953ddd95f95cbac89;06/08/2019 23:30:01;0;
5d4a105f53ddd95f95cbac90;0;5d4a105f53ddd95f95cbac8f;06/08/2019 23:42:23;0;
5d4a113e53ddd95f95cbac95;0;5d4a113e53ddd95f95cbac94;06/08/2019 23:46:06;0;
5d4a20b853ddd95f95cbac9b;0;5d4a20b853ddd95f95cbac9a;07/08/2019 00:52:08;0;
5d4a20d153ddd95f95cbac9e;0;5d4a20d153ddd95f95cbac9d;07/08/2019 00:52:33;0;
5d4acd2953ddd95f95cbacb1;0;5d4acd2953ddd95f95cbacb0;07/08/2019 13:07:53;0;
5d4ad40d53ddd95f95cbacb6;0;5d4ad40d53ddd95f95cbacb5;07/08/2019 13:37:17;0;
5d4b034353ddd95f95cbacbc;0;5d4b034353ddd95f95cbacbb;07/08/2019 16:58:43;0;
5d4b469f53ddd95f95cbacc7;0;5d4b469f53ddd95f95cbacc6;07/08/2019 21:46:07;0;
5d4b4ca553ddd95f95cbaccc;0;5d4b4ca553ddd95f95cbaccb;07/08/2019 22:11:49;0;
5d4c212153ddd95f95cbacd2;0;5d4c212153ddd95f95cbacd1;08/08/2019 13:18:25;0;
5d4c3d2253ddd95f95cbace3;0;5d4c3d2253ddd95f95cbace2;08/08/2019 15:17:54;0;
5d4c3d4d53ddd95f95cbace6;0;5d4c3d4d53ddd95f95cbace5;08/08/2019 15:18:37;0;
5d4c4aa053ddd95f95cbacf5;0;5d4c4aa053ddd95f95cbacf4;08/08/2019 16:15:28;0;
5d4c582553ddd95f95cbacfa;0;5d4c582553ddd95f95cbacf9;08/08/2019 17:13:09;0;
5d4c5a1f53ddd95f95cbacff;0;5d4c5a1f53ddd95f95cbacfe;08/08/2019 17:21:35;0;
5d4c60c553ddd95f95cbad02;0;5d4c60c553ddd95f95cbad01;08/08/2019 17:49:57;0;
5d4c62ea53ddd95f95cbad05;0;5d4c62ea53ddd95f95cbad04;08/08/2019 17:59:06;0;
5d4c682253ddd95f95cbad08;0;5d4c682253ddd95f95cbad07;08/08/2019 18:21:22;0;
5d4c6d1353ddd95f95cbad0e;0;5d4c6d1353ddd95f95cbad0d;08/08/2019 18:42:27;0;
5d4c6dac53ddd95f95cbad12;1100;5d4c6dac53ddd95f95cbad11;08/08/2019 18:45:00;0;26/08/2021 10:13:35;
5d4c905f53ddd95f95cbad23;10;5d4c905f53ddd95f95cbad22;08/08/2019 21:13:03;0;
5d4cbe3353ddd95f95cbad31;0;5d4cbe3353ddd95f95cbad30;09/08/2019 00:28:35;0;
5d4cc3c153ddd95f95cbad3a;0;5d4cc3c153ddd95f95cbad39;09/08/2019 00:52:17;0;
5d4cdc5053ddd95f95cbad4c;0;5d4cdc5053ddd95f95cbad4b;09/08/2019 02:37:04;0;
5d4d897253ddd95f95cbad69;0;5d4d897253ddd95f95cbad68;09/08/2019 14:55:46;0;
5d4d9f1653ddd95f95cbad6f;0;5d4d9f1653ddd95f95cbad6e;09/08/2019 16:28:06;0;
5d4da43453ddd95f95cbad79;0;5d4da43453ddd95f95cbad78;09/08/2019 16:49:56;0;
5d4da63a53ddd95f95cbad7e;0;5d4da63a53ddd95f95cbad7d;09/08/2019 16:58:34;0;
5d4dc4b753ddd95f95cbad8f;0;5d4dc4b753ddd95f95cbad8e;09/08/2019 19:08:39;0;
5d4dc70753ddd95f95cbad98;0;5d4dc70753ddd95f95cbad97;09/08/2019 19:18:31;0;
5d4dc9d753ddd95f95cbada2;0;5d4dc9d753ddd95f95cbada1;09/08/2019 19:30:31;0;
5d4dcf5153ddd95f95cbadad;0;5d4dcf5153ddd95f95cbadac;09/08/2019 19:53:53;0;
5d4dd36153ddd95f95cbadb8;0;5d4dd36153ddd95f95cbadb7;09/08/2019 20:11:13;0;
5d4ec9d453ddd95f95cbadc6;0;5d4ec9d453ddd95f95cbadc5;10/08/2019 13:42:44;0;
5d4f345653ddd95f95cbadd1;0;5d4f345653ddd95f95cbadd0;10/08/2019 21:17:10;0;
5d50a34e53ddd95f95cbadd6;0;5d50a34e53ddd95f95cbadd5;11/08/2019 23:22:54;0;
5d50b1b353ddd95f95cbadd9;0;5d50b1b353ddd95f95cbadd8;12/08/2019 00:24:19;0;
5d519f5753ddd95f95cbae09;0;5d519f5753ddd95f95cbae08;12/08/2019 17:18:15;0;
5d51a10c53ddd95f95cbae10;0;5d51a10c53ddd95f95cbae0f;12/08/2019 17:25:32;0;
5d51c63753ddd95f95cbae16;41;5d51c63753ddd95f95cbae15;12/08/2019 20:04:07;0;
5d51d65c53ddd95f95cbae23;0;5d51d65c53ddd95f95cbae22;12/08/2019 21:13:00;0;
5d51d73a53ddd95f95cbae26;0;5d51d73a53ddd95f95cbae25;12/08/2019 21:16:42;0;
5d52add353ddd95f95cbae2e;0;5d52add353ddd95f95cbae2d;13/08/2019 12:32:19;0;
5d531b9553ddd95f95cbae38;0;5d531b9553ddd95f95cbae37;13/08/2019 20:20:37;0;
5d54033e53ddd95f95cbae49;0;5d54033e53ddd95f95cbae48;14/08/2019 12:49:02;0;
5d544a7753ddd95f95cbae55;0;5d544a7753ddd95f95cbae54;14/08/2019 17:52:55;0;
5d54779253ddd95f95cbae58;0;5d54779253ddd95f95cbae57;14/08/2019 21:05:22;0;
5d547b6953ddd95f95cbae5b;0;5d547b6853ddd95f95cbae5a;14/08/2019 21:21:45;0;
5d5484c953ddd95f95cbae5e;0;5d5484c953ddd95f95cbae5d;14/08/2019 22:01:45;0;
5d54a69553ddd95f95cbae69;0;5d54a69553ddd95f95cbae68;15/08/2019 00:25:57;0;
5d54cb5253ddd95f95cbae70;0;5d54cb5253ddd95f95cbae6f;15/08/2019 03:02:42;0;
5d55700953ddd95f95cbae75;0;5d55700953ddd95f95cbae74;15/08/2019 14:45:29;0;
5d55711253ddd95f95cbae78;0;5d55711253ddd95f95cbae77;15/08/2019 14:49:54;0;
5d56cffc53ddd95f95cbae81;0;5d56cffc53ddd95f95cbae80;16/08/2019 15:47:08;0;
5d56eead53ddd95f95cbae8d;0;5d56eead53ddd95f95cbae8c;16/08/2019 17:58:05;0;
5d56f1b253ddd95f95cbae93;0;5d56f1b253ddd95f95cbae92;16/08/2019 18:10:58;0;
5d56fccc53ddd95f95cbae9b;10;5d56fccc53ddd95f95cbae9a;16/08/2019 18:58:20;0;
5d56ff8853ddd95f95cbaea2;10;5d56ff8853ddd95f95cbaea1;16/08/2019 19:10:00;0;
5d570bff53ddd95f95cbaeb5;200;5d570bff53ddd95f95cbaeb4;16/08/2019 20:03:11;0;
5d57394e53ddd95f95cbaec0;0;5d57394e53ddd95f95cbaebf;16/08/2019 23:16:30;0;
5d57d8e453ddd95f95cbaec5;0;5d57d8e453ddd95f95cbaec4;17/08/2019 10:37:24;0;
5d5ac4fd53ddd95f95cbaef0;0;5d5ac4fd53ddd95f95cbaeef;19/08/2019 15:49:17;0;
5d5b00b053ddd95f95cbaef5;10;5d5b00b053ddd95f95cbaef4;19/08/2019 20:04:00;0;
5d5b128853ddd95f95cbaefb;0;5d5b128853ddd95f95cbaefa;19/08/2019 21:20:08;0;
5d5b308e53ddd95f95cbaefe;0;5d5b308e53ddd95f95cbaefd;19/08/2019 23:28:14;0;
5d5bff1353ddd95f95cbaf09;0;5d5bff1353ddd95f95cbaf08;20/08/2019 14:09:23;0;
5d5c0e0953ddd95f95cbaf0c;0;5d5c0e0953ddd95f95cbaf0b;20/08/2019 15:13:13;0;
5d5c23c253ddd95f95cbaf15;0;5d5c23c253ddd95f95cbaf14;20/08/2019 16:45:54;0;
5d5c24ba53ddd95f95cbaf1e;0;5d5c24ba53ddd95f95cbaf1d;20/08/2019 16:50:02;0;
5d5c356153ddd95f95cbaf31;0;5d5c356153ddd95f95cbaf30;20/08/2019 18:01:05;0;
5d5c923053ddd95f95cbaf3c;0;5d5c923053ddd95f95cbaf3b;21/08/2019 00:37:04;0;
5d5c9d1953ddd95f95cbaf41;0;5d5c9d1953ddd95f95cbaf40;21/08/2019 01:23:37;0;
5d5d2e2653ddd95f95cbaf44;0;5d5d2e2653ddd95f95cbaf43;21/08/2019 11:42:30;0;
5d5d575c53ddd95f95cbaf49;0;5d5d575c53ddd95f95cbaf48;21/08/2019 14:38:20;0;
5d5d5c1c53ddd95f95cbaf4e;0;5d5d5c1c53ddd95f95cbaf4d;21/08/2019 14:58:36;0;
5d5d683953ddd95f95cbaf53;0;5d5d683953ddd95f95cbaf52;21/08/2019 15:50:17;0;
5d5d792d53ddd95f95cbaf5c;0;5d5d792d53ddd95f95cbaf5b;21/08/2019 17:02:37;0;
5d5d988453ddd95f95cbaf67;0;5d5d988453ddd95f95cbaf66;21/08/2019 19:16:20;0;
5d5e143c53ddd95f95cbaf6c;0;5d5e143c53ddd95f95cbaf6b;22/08/2019 04:04:12;0;
5d5eaa2053ddd95f95cbaf70;0;5d5eaa2053ddd95f95cbaf6f;22/08/2019 14:43:44;0;
5d5eb68b53ddd95f95cbaf73;0;5d5eb68b53ddd95f95cbaf72;22/08/2019 15:36:43;0;
5d5ec89e53ddd95f95cbaf78;0;5d5ec89e53ddd95f95cbaf77;22/08/2019 16:53:50;0;
5d5ecee653ddd95f95cbaf7d;0;5d5ecee653ddd95f95cbaf7c;22/08/2019 17:20:38;0;
5d5ee75853ddd95f95cbaf94;10;5d5ee75853ddd95f95cbaf93;22/08/2019 19:04:56;0;
5d5f0f8c53ddd95f95cbaf9f;0;5d5f0f8c53ddd95f95cbaf9e;22/08/2019 21:56:28;0;
5d5f0f8c53ddd95f95cbafa2;0;5d5f0f8c53ddd95f95cbafa1;22/08/2019 21:56:28;0;
5d5f48e153ddd95f95cbafaf;0;5d5f48e153ddd95f95cbafae;23/08/2019 02:01:05;0;
5d60618953ddd95f95cbafbd;0;5d60618953ddd95f95cbafbc;23/08/2019 21:58:33;0;
5d607e9353ddd95f95cbafc9;0;5d607e9353ddd95f95cbafc8;24/08/2019 00:02:27;0;
5d60eb0e53ddd95f95cbafd0;0;5d60eb0e53ddd95f95cbafcf;24/08/2019 07:45:18;0;
5d6152e353ddd95f95cbafd5;24;5d6152e353ddd95f95cbafd4;24/08/2019 15:08:19;0;03/12/2020 17:38:42;
5d61620153ddd95f95cbafd9;0;5d61620153ddd95f95cbafd8;24/08/2019 16:12:49;0;
5d61c64153ddd95f95cbafe0;10;5d61c64153ddd95f95cbafdf;24/08/2019 23:20:33;0;
5d63cda853ddd95f95cbafe6;0;5d63cda853ddd95f95cbafe5;26/08/2019 12:16:40;0;
5d63e6e053ddd95f95cbafec;0;5d63e6e053ddd95f95cbafeb;26/08/2019 14:04:16;0;
5d64334053ddd95f95cbafff;0;5d64334053ddd95f95cbaffe;26/08/2019 19:30:08;0;
5d64400053ddd95f95cbb004;0;5d64400053ddd95f95cbb003;26/08/2019 20:24:32;0;
5d6481b053ddd95f95cbb008;0;5d6481b053ddd95f95cbb007;27/08/2019 01:04:48;0;
5d64b8d753ddd95f95cbb00d;0;5d64b8d753ddd95f95cbb00c;27/08/2019 05:00:07;0;
5d653c0853ddd95f95cbb014;0;5d653c0853ddd95f95cbb013;27/08/2019 14:19:52;0;
5d654f5053ddd95f95cbb01b;0;5d654f5053ddd95f95cbb01a;27/08/2019 15:42:08;0;
5d65598f53ddd95f95cbb020;0;5d65598f53ddd95f95cbb01f;27/08/2019 16:25:51;0;
5d65805d53ddd95f95cbb024;0;5d65805d53ddd95f95cbb023;27/08/2019 19:11:25;0;
5d65832753ddd95f95cbb029;0;5d65832753ddd95f95cbb028;27/08/2019 19:23:19;0;
5d65883a53ddd95f95cbb032;0;5d65883a53ddd95f95cbb031;27/08/2019 19:44:58;0;
5d658c4853ddd95f95cbb037;0;5d658c4853ddd95f95cbb036;27/08/2019 20:02:16;0;
5d6594df53ddd95f95cbb03a;0;5d6594df53ddd95f95cbb039;27/08/2019 20:38:55;0;
5d65957153ddd95f95cbb043;0;5d65957153ddd95f95cbb042;27/08/2019 20:41:21;0;
5d659d5453ddd95f95cbb048;10;5d659d5453ddd95f95cbb047;27/08/2019 21:15:00;0;
5d65af0b53ddd95f95cbb04d;0;5d65af0b53ddd95f95cbb04c;27/08/2019 22:30:35;0;
5d65c96853ddd95f95cbb050;0;5d65c96853ddd95f95cbb04f;28/08/2019 00:23:04;0;
5d65ca4a53ddd95f95cbb057;0;5d65ca4a53ddd95f95cbb056;28/08/2019 00:26:50;0;
5d65de0a53ddd95f95cbb05c;10;5d65de0a53ddd95f95cbb05b;28/08/2019 01:51:06;0;
5d65ebe553ddd95f95cbb067;0;5d65ebe553ddd95f95cbb066;28/08/2019 02:50:13;0;
5d65ed0f53ddd95f95cbb06a;0;5d65ed0f53ddd95f95cbb069;28/08/2019 02:55:11;0;
5d66730853ddd95f95cbb074;10;5d66730853ddd95f95cbb073;28/08/2019 12:26:48;0;
5d66746653ddd95f95cbb07b;0;5d66746553ddd95f95cbb07a;28/08/2019 12:32:38;0;
5d668a9453ddd95f95cbb07e;0;5d668a9453ddd95f95cbb07d;28/08/2019 14:07:16;0;
5d668ada53ddd95f95cbb081;0;5d668ada53ddd95f95cbb080;28/08/2019 14:08:26;0;
5d668c0553ddd95f95cbb085;0;5d668c0553ddd95f95cbb084;28/08/2019 14:13:25;0;
5d6697e253ddd95f95cbb08a;0;5d6697e253ddd95f95cbb089;28/08/2019 15:04:02;0;
5d66b19853ddd95f95cbb08f;0;5d66b19853ddd95f95cbb08e;28/08/2019 16:53:44;0;
5d66cc1053ddd95f95cbb096;0;5d66cc1053ddd95f95cbb095;28/08/2019 18:46:40;0;
5d66d1b653ddd95f95cbb09a;0;5d66d1b653ddd95f95cbb099;28/08/2019 19:10:46;0;
5d66d5e053ddd95f95cbb09d;0;5d66d5e053ddd95f95cbb09c;28/08/2019 19:28:32;0;
5d66e3a853ddd95f95cbb0a4;10;5d66e3a853ddd95f95cbb0a3;28/08/2019 20:27:20;0;
5d66f04853ddd95f95cbb0ac;0;5d66f04853ddd95f95cbb0ab;28/08/2019 21:21:12;0;
5d67254d53ddd95f95cbb0bc;0;5d67254d53ddd95f95cbb0bb;29/08/2019 01:07:25;0;
5d679d8953ddd95f95cbb0c3;10;5d679d8953ddd95f95cbb0c2;29/08/2019 09:40:25;0;
5d67aaa253ddd95f95cbb0c8;10;5d67aaa253ddd95f95cbb0c7;29/08/2019 10:36:18;0;
5d67ac2e53ddd95f95cbb0cd;10;5d67ac2e53ddd95f95cbb0cc;29/08/2019 10:42:54;0;
5d67ae3b53ddd95f95cbb0d4;10;5d67ae3b53ddd95f95cbb0d3;29/08/2019 10:51:39;0;
5d67af0053ddd95f95cbb0d9;10;5d67af0053ddd95f95cbb0d8;29/08/2019 10:54:56;0;
5d67af2d53ddd95f95cbb0de;10;5d67af2d53ddd95f95cbb0dd;29/08/2019 10:55:41;0;
5d67af4f53ddd95f95cbb0e3;10;5d67af4f53ddd95f95cbb0e2;29/08/2019 10:56:15;0;
5d67b04753ddd95f95cbb0ed;25;5d67b04753ddd95f95cbb0ec;29/08/2019 11:00:23;0;01/09/2020 12:34:30;
5d67b09953ddd95f95cbb0f0;10;5d67b09953ddd95f95cbb0ef;29/08/2019 11:01:45;0;
5d67b7e953ddd95f95cbb100;10;5d67b7e953ddd95f95cbb0ff;29/08/2019 11:32:57;0;
5d67b95653ddd95f95cbb105;10;5d67b95653ddd95f95cbb104;29/08/2019 11:39:02;0;
5d67b9bd53ddd95f95cbb10a;0;5d67b9bd53ddd95f95cbb109;29/08/2019 11:40:45;0;
5d67b9c053ddd95f95cbb10d;10;5d67b9c053ddd95f95cbb10c;29/08/2019 11:40:48;0;
5d67bb3653ddd95f95cbb112;0;5d67bb3653ddd95f95cbb111;29/08/2019 11:47:02;0;
5d67bb8953ddd95f95cbb115;10;5d67bb8953ddd95f95cbb114;29/08/2019 11:48:25;0;
5d67bc3d53ddd95f95cbb11a;12;5d67bc3d53ddd95f95cbb119;29/08/2019 11:51:25;0;
5d67bfaf53ddd95f95cbb11f;10;5d67bfaf53ddd95f95cbb11e;29/08/2019 12:06:07;0;
5d67c08253ddd95f95cbb122;10;5d67c08253ddd95f95cbb121;29/08/2019 12:09:38;0;
5d67c1e453ddd95f95cbb12a;10;5d67c1e453ddd95f95cbb129;29/08/2019 12:15:32;0;
5d67c42853ddd95f95cbb12f;10;5d67c42853ddd95f95cbb12e;29/08/2019 12:25:12;0;
5d67c87353ddd95f95cbb136;0;5d67c87353ddd95f95cbb135;29/08/2019 12:43:31;0;
5d67c98d53ddd95f95cbb139;10;5d67c98d53ddd95f95cbb138;29/08/2019 12:48:13;0;
5d67ca5053ddd95f95cbb13e;10;5d67ca5053ddd95f95cbb13d;29/08/2019 12:51:28;0;
5d67cdc853ddd95f95cbb143;0;5d67cdc853ddd95f95cbb142;29/08/2019 13:06:16;0;
5d67cf6453ddd95f95cbb146;0;5d67cf6453ddd95f95cbb145;29/08/2019 13:13:08;0;
5d67d26753ddd95f95cbb149;10;5d67d26753ddd95f95cbb148;29/08/2019 13:25:59;0;
5d67d48553ddd95f95cbb151;10;5d67d48553ddd95f95cbb150;29/08/2019 13:35:01;0;
5d67d8a453ddd95f95cbb15b;10;5d67d8a453ddd95f95cbb15a;29/08/2019 13:52:36;0;
5d67d8ab53ddd95f95cbb15e;10;5d67d8ab53ddd95f95cbb15d;29/08/2019 13:52:43;0;
5d67d8bd53ddd95f95cbb163;10;5d67d8bd53ddd95f95cbb162;29/08/2019 13:53:01;0;
5d67de5d53ddd95f95cbb172;5;5d67de5d53ddd95f95cbb171;29/08/2019 14:17:01;0;
5d67e57953ddd95f95cbb177;10;5d67e57953ddd95f95cbb176;29/08/2019 14:47:21;0;
5d67e84a53ddd95f95cbb17c;10;5d67e84a53ddd95f95cbb17b;29/08/2019 14:59:22;0;
5d67fe5753ddd95f95cbb183;-5;5d67fe5753ddd95f95cbb182;29/08/2019 16:33:27;0;
5d6802d653ddd95f95cbb18a;10;5d6802d653ddd95f95cbb189;29/08/2019 16:52:38;0;
5d68062853ddd95f95cbb190;10;5d68062853ddd95f95cbb18f;29/08/2019 17:06:48;0;
5d68065953ddd95f95cbb193;10;5d68065953ddd95f95cbb192;29/08/2019 17:07:37;0;
5d68143753ddd95f95cbb19c;10;5d68143753ddd95f95cbb19b;29/08/2019 18:06:47;0;
5d6824f953ddd95f95cbb1a5;0;5d6824f953ddd95f95cbb1a4;29/08/2019 19:18:17;0;
5d68310253ddd95f95cbb1b0;10;5d68310253ddd95f95cbb1af;29/08/2019 20:09:38;0;
5d68341e53ddd95f95cbb1b5;10;5d68341e53ddd95f95cbb1b4;29/08/2019 20:22:54;0;
5d68590c53ddd95f95cbb1bd;10;5d68590c53ddd95f95cbb1bc;29/08/2019 23:00:28;0;
5d685de653ddd95f95cbb1c6;0;5d685de653ddd95f95cbb1c5;29/08/2019 23:21:10;0;
5d6867f153ddd95f95cbb1d1;10;5d6867f153ddd95f95cbb1d0;30/08/2019 00:04:01;0;
5d687b7e53ddd95f95cbb1f8;161;5d687b7e53ddd95f95cbb1f7;30/08/2019 01:27:26;0;13/07/2021 14:43:44;
5d68a9ff53ddd95f95cbb201;0;5d68a9ff53ddd95f95cbb200;30/08/2019 04:45:51;0;
5d68f32e53ddd95f95cbb208;10;5d68f32e53ddd95f95cbb207;30/08/2019 09:58:06;0;
5d6902e053ddd95f95cbb20d;10;5d6902e053ddd95f95cbb20c;30/08/2019 11:05:04;0;
5d690bfc53ddd95f95cbb215;10;5d690bfc53ddd95f95cbb214;30/08/2019 11:43:56;0;
5d69115353ddd95f95cbb223;10;5d69115353ddd95f95cbb222;30/08/2019 12:06:43;0;
5d69117553ddd95f95cbb226;10;5d69117453ddd95f95cbb225;30/08/2019 12:07:17;0;
5d6912cd53ddd95f95cbb22d;10;5d6912cd53ddd95f95cbb22c;30/08/2019 12:13:01;0;
5d69140853ddd95f95cbb232;5;5d69140853ddd95f95cbb231;30/08/2019 12:18:16;0;
5d69159d53ddd95f95cbb237;10;5d69159d53ddd95f95cbb236;30/08/2019 12:25:01;0;
5d6915fa53ddd95f95cbb23c;10;5d6915fa53ddd95f95cbb23b;30/08/2019 12:26:34;0;
5d69167853ddd95f95cbb243;5;5d69167853ddd95f95cbb242;30/08/2019 12:28:40;0;
5d6916c453ddd95f95cbb24a;0;5d6916c453ddd95f95cbb249;30/08/2019 12:29:56;0;
5d6916c653ddd95f95cbb24d;10;5d6916c653ddd95f95cbb24c;30/08/2019 12:29:58;0;
5d69184b53ddd95f95cbb254;5;5d69184b53ddd95f95cbb253;30/08/2019 12:36:27;0;
5d691b8753ddd95f95cbb259;0;5d691b8753ddd95f95cbb258;30/08/2019 12:50:15;0;
