_id;qtd;used;code;benefitId;createdAt;__v
5e4fe82aea57ab1d693a8240;1;;VSK9V1-0D85Y1-KEZ5,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a824b;1;;HSZ4A8-YKQD6L-R655,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8251;1;;0TYNAS-6UDPGW-NJ5V,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8244;1;;IXV5PK-31QE15-Y6WN,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8248;1;;8IAD0D-C1UUG3-GI9W,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8245;1;;82DIGU-81PB05-IZA6,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8250;1;;0IB53D-W6QHHD-VIKQ,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8256;1;;TKTXLI-CLIODF-CYDG,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8249;1;;6PA4H2-186NLE-WGFA,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a824d;1;;556NVD-UN0SZ1-BVDJ,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a824a;1;;D1UE2U-6JT6TJ-46NY,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8255;1;;RVMFRS-NADG24-DHDY,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a825b;1;;QGLL43-Y5SN56-YT94,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a824e;1;;4CJ7GG-6TL31R-3FBO,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8252;1;;MXVGBL-PNFOKE-AGHX,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a824f;1;;B9EJCV-L8C932-DZT5,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a825a;1;;1BID7A-2PSZYD-4E27,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8260;1;;MYDOF0-2QAN4U-VEGN,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8253;1;;1AEMJT-GU2HSJ-J5LR,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8257;1;;SVLLVC-GM4LHJ-6MHL,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8254;1;;981QML-R6FVJW-P260,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8265;1;;12B8LX-3N486F-CZU0,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a825f;1;;DKWXIJ-IB4FX0-ZI1A,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8258;1;;O828GG-NGGCIW-J8TA,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8259;1;;TUIPQR-LL4UIS-G9PS,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a825c;1;;SAPNH3-YFJFF5-W4CL,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8264;1;;AN84P9-8RRTX0-ZOC3,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a826a;1;;NWNLKD-8MT6LH-K9LD,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a825d;1;;HIMBHW-9TEHWL-J0PR,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a825e;1;;QPIB3G-BJFM9U-9CAA,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8261;1;;C3DV22-MQYJUD-G6XM,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a826f;1;;5QYHH0-I2LHAA-ESJB,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8269;1;;QKGSHH-2FD72J-5WRE,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8262;1;;ONG7OT-ELRAEO-RQF1,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8263;1;;VFWIAM-CZK6K5-QOV6,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8274;1;;MZU04O-9N9PNK-XOHQ,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8266;1;;67IIMB-KVBJS0-587U,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a826e;1;;RIY8HK-Z64A95-0OMU,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8267;1;;T6L5KX-0UNB5S-DZ63,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8268;1;;SXI7K6-UFIM8B-NDH5,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8279;1;;AM54W6-YSPJCN-26EN,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a826b;1;;135B9M-7DMBNN-5G8Y,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8273;1;;UVACWM-Q3TJZZ-9R52,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a826c;1;;77LMIC-ZMIWV7-74C8,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a826d;1;;Y4GD8P-1IID4U-EVS0,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a827e;1;;T66MI8-X7FYAG-FNQN,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8270;1;;BHQ26D-FQJQ0H-07HX,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8278;1;;CD01WL-CXL84Y-WB68,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8271;1;;H1OMCN-I7S0T3-34JG,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8272;1;;JUA2DJ-OUD7IZ-2VDF,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8283;1;;R8VEBF-WQG6AV-1JY4,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a827d;1;;JVB5J3-RLKGJY-XCOC,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8275;1;;YJH2SH-EY3TY6-8NAK,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8276;1;;T2E6DN-FWBU87-CXIF,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8277;1;;ZHW2M3-51IHE7-0KB3,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8288;1;;GNFC7U-RBM84K-LMN4,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8282;1;;Y9LAVG-ALGHHR-2B92,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a827b;1;;0240YT-PKO9DL-DUA6,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a827a;1;;RP5WH6-UCLQTR-55XR,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a827c;1;;DTARVQ-UZ8FCF-T16Y,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a828d;1;;G030UF-ZRAYJA-7CCJ,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8287;1;;HKXPAD-19J69U-1G3S,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a827f;1;;0XOZWH-7WUC57-QAST,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8280;1;;K4M7I6-Q58OWQ-1LZV,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8281;1;;TAM7H4-ZTPLTN-MAQI,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8292;1;;V0GSZG-DIN7ZR-VF8B,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a828c;1;;Y33F8L-GP4ZC9-HUBX,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8284;1;;GUJ6IJ-KCBW5D-HQM3,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8285;1;;ZMECU9-AU5MMJ-SU3L,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8286;1;;E2QSNG-8LTCQU-NH3B,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8297;1;;3TMOJB-JZ3QL9-1T90,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8291;1;;TN2R4B-GREYPI-23WO,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8289;1;;G2HAGD-5BI4AD-GJJB,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a828a;1;;FJ7XCV-RK3V9R-AIZZ,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a828b;1;;5ED4FF-BB52Q9-UDBO,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a829c;1;;92FKP7-DZPIQB-TGD8,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8296;1;;RQEN2A-1TGHRH-Y75B,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a828e;1;;9X6UMU-M7EE5O-QXJD,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a828f;1;;YV2QBG-PGQ38A-NIRU,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8290;1;;8JS33J-STBZ5F-47VE,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a1;1;;YTWFWN-WR76QS-L0P5,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a829b;1;;0F97JP-8BJZ68-P4PD,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8293;1;;V8PWZV-TB19Z6-7TOM,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8294;1;;I97S9I-MXCTUK-9WT1,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8295;1;;YVJG83-FOK8QC-2WGR,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a6;1;;L0Z6UL-5JXVMU-TEIF,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a0;1;;RA4825-4JKKAS-22JW,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8298;1;;61PAGV-OK6FAT-8OCW,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a8299;1;;R6YNTA-4SW9R6-HTM2,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a829a;1;;GBVAS6-9QGFS0-UROL,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82ab;1;;1YTW2N-CF5HOX-U2TP,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a829d;1;;A42X72-2JL6MG-960I,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a829e;1;;OVK620-RC095M-TX2D,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a5;1;;FW0K7J-YKHNHQ-ZZ0J,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a829f;1;;L1X773-RVVCZA-2HLY,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b0;1;;V5KARF-UASHQI-EYZT,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a2;1;;2A49XN-B82QHH-C5AV,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a3;1;;LEAVSZ-H4KB0R-ZSTQ,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82aa;1;;Z8C780-IOO7SH-LIIW,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a4;1;;IW5Y59-C8Z6VJ-GNO0,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b5;1;;USIDTM-B9PM7N-U333,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a7;1;;DDE192-QWAX5A-4FU5,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a8;1;;K7K4K6-TRHH8R-90QO,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82af;1;;CU08WJ-I8FE1P-2H7Y,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82a9;1;;M5V585-B6VYOE-WDCC,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82ba;1;;SMT7SK-7HTT1K-RSS9,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82ac;1;;695S5Z-67REUE-DI52,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82ad;1;;ECL0KZ-KI0TR7-NFMT,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b4;1;;VO9D6F-EH79LK-DVSF,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82ae;1;;CGVI3C-X6WA3K-QUM2,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82bf;1;;3R8V3H-Q4Y6MX-EJV6,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b1;1;;IKA5JL-8ZV5KD-HV5C,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b2;1;;CPGKI6-2ZQHEF-HB9V,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b9;1;;IFOS4K-173XBF-4KLQ,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b3;1;;EX4RNP-NH2YYA-ZIA9,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c4;1;;XAEZII-NUYKS9-OQF4,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b6;1;;SUQYZL-2S21J9-FFHH,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b7;1;;G72UUA-3FLL2Q-MZD9,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82be;1;;5NPTNL-2EOH4D-5SA6,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82b8;1;;B0WUYD-1IVJ5P-CVY4,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82bb;1;;8UIB3L-W0621H-0YN7,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82bc;1;;CWTXSG-1960RG-GL9T,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c3;1;;C0H3RW-LRYHOD-Q8RI,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82bd;1;;NKKJY6-ITSB73-J81C,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c1;1;;YFE0T8-97B1Z3-BFK9,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c0;1;;2WFJDI-3P2U01-BQTO,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c8;1;;OUVT0L-ZLWH4Z-E0XB,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c2;1;;9THUIW-EZLG3D-CE3D,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c5;1;;VTV0LP-J032RG-B0IG,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c6;1;;8UZK6H-I2VLXN-EK06,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c7;1;;ZGD05W-EO5YJR-KM82,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e4fe82aea57ab1d693a82c9;1;;AH6RMB-3W677U-B5G1,"14/05/2018 11:49:42",Não,0;5cb874a401406c3bc62e3272;21/02/2020 14:24:42;0;
5e8ccdac18aedb771dcdace8;1;;10%OFFGOODERS3;5e8ccd1118aedb771dcdace6;07/04/2020 18:59:56;0;07/04/2020 19:00:18;
5e8ccdb318aedb771dcdace9;1;;10%OFFGOODERS2;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:03;0;
5e8ccdb818aedb771dcdacea;1;;10%OFFGOODERS1;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:08;0;
5e8ccdca18aedb771dcdaceb;1;;10%OFFGOODERS4;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:26;0;
5e8ccdcf18aedb771dcdacec;1;;10%OFFGOODERS5;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:31;0;
5e8ccdd518aedb771dcdaced;1;;10%OFFGOODERS6;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:37;0;
5e8ccddc18aedb771dcdacee;1;;10%OFFGOODERS6;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:44;0;
5e8ccde218aedb771dcdacef;1;;10%OFFGOODERS7;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:50;0;
5e8ccdea18aedb771dcdacf0;1;;10%OFFGOODERS8;5e8ccd1118aedb771dcdace6;07/04/2020 19:00:58;0;
5e8ccdef18aedb771dcdacf1;1;;10%OFFGOODERS9;5e8ccd1118aedb771dcdace6;07/04/2020 19:01:03;0;
5e8ccdf618aedb771dcdacf2;1;;10%OFFGOODERS10;5e8ccd1118aedb771dcdace6;07/04/2020 19:01:10;0;
5e8cce0018aedb771dcdacf3;1;;10%OFFGOODERS11;5e8ccd1118aedb771dcdace6;07/04/2020 19:01:20;0;
5e8cce0618aedb771dcdacf4;1;;10%OFFGOODERS12;5e8ccd1118aedb771dcdace6;07/04/2020 19:01:26;0;
5e8cce1c18aedb771dcdacf5;1;;10%OFFGOODERS13;5e8ccd1118aedb771dcdace6;07/04/2020 19:01:48;0;
5e8cce2218aedb771dcdacf6;1;;10%OFFGOODERS14;5e8ccd1118aedb771dcdace6;07/04/2020 19:01:54;0;
5e8cce2718aedb771dcdacf7;1;;10%OFFGOODERS15;5e8ccd1118aedb771dcdace6;07/04/2020 19:01:59;0;
5e8cce6a18aedb771dcdacf8;1;;10%OFFGOODERS16;5e8ccd1118aedb771dcdace6;07/04/2020 19:03:06;0;
5e8cce6f18aedb771dcdacf9;1;;10%OFFGOODERS17;5e8ccd1118aedb771dcdace6;07/04/2020 19:03:11;0;
5e8cce8918aedb771dcdacfa;1;;10%OFFGOODERS18;5e8ccd1118aedb771dcdace6;07/04/2020 19:03:37;0;
5e8cce9018aedb771dcdacfb;1;;10%OFFGOODERS19;5e8ccd1118aedb771dcdace6;07/04/2020 19:03:44;0;
5e8cce9718aedb771dcdacfc;1;;10%OFFGOODERS20;5e8ccd1118aedb771dcdace6;07/04/2020 19:03:51;0;
5e8cd9a618aedb771dcdad07;1;;goodarom1;5e8cd96818aedb771dcdad05;07/04/2020 19:51:02;0;
5e8cd9ab18aedb771dcdad08;1;;goodarom2;5e8cd96818aedb771dcdad05;07/04/2020 19:51:07;0;
5e8cd9b018aedb771dcdad09;1;;goodarom3;5e8cd96818aedb771dcdad05;07/04/2020 19:51:12;0;
5e8cd9b518aedb771dcdad0a;1;;goodarom4;5e8cd96818aedb771dcdad05;07/04/2020 19:51:17;0;
5e8cd9b918aedb771dcdad0b;1;;goodarom5;5e8cd96818aedb771dcdad05;07/04/2020 19:51:21;0;
5e8cd9be18aedb771dcdad0c;1;;goodarom6;5e8cd96818aedb771dcdad05;07/04/2020 19:51:26;0;
5e8cd9c318aedb771dcdad0d;1;;goodarom7;5e8cd96818aedb771dcdad05;07/04/2020 19:51:31;0;
5e8cd9c818aedb771dcdad0e;1;;goodarom8;5e8cd96818aedb771dcdad05;07/04/2020 19:51:36;0;
5e8cd9cd18aedb771dcdad0f;1;;goodarom9;5e8cd96818aedb771dcdad05;07/04/2020 19:51:41;0;
